paper,section_name,nchar,text,journal
273 Geophys. J. Int.-2014-van Driel-880-93.pdf,the.axisymmetric.sy.stem,17312,"3 THE AXISYMMETRIC SY STEM  angle and is invariant under the rotation. The action of ^ T on   R 3 a function u : then is 3.1 Equations of motion ^ = T , T u ( x ) R u R x (17)    In this section, we derive the equations of motions of the reduced 2-D equations in the weak form explicitly. This step essentially where R is the rotation matrix corresponding to the rotation around   R 3 consists of projecting the wave equation onto test functions hav- the symmetry axis of . As stated above, any funct",Geophysical Journal International
273 Geophys. J. Int.-2014-van Driel-880-93.pdf,benchmarks,1413,"4 BENCHMARKS lated dispersion errors in the time stepping of AxiSEM (1.7 million Solving the full 3-D wave equation for arbitrary earthquake sources time steps with a 2nd order Newmark time scheme, equivalent  in axisymmetric models, AxiSEM seems to be unique among the to 2000 propagated wavelengths at 10 mHz), but the most visi- available codes. For benchmarking we thus have to revert to spher- ble differences (e.g. around 5.4 mHz) arise from phase wrapping  -  ically symmetric models, but as t",Geophysical Journal International
273 Geophys. J. Int.-2014-van Driel-880-93.pdf,a.pplications,8630,"5 A PPLICATIONS While Nissen-Meyer et al. ( 2008 ) could only perform benchmarks Hemispherical structure in the inner core of the Earth is well doc- down to 20 s period due to limitations in the reference normal mode umented (e.g. Morelli et al. 1986 ; Creager 1992 ;Irving et al. http://gji.oxfordjournals.org/ solution, this limit is overcome using Yspec .Also, AxiSEM since 2008 , 2009 ; Deuss et al. 2010 ; Waszek &amp; Deuss 2011 ), where the then has experienced some substantial development (N",Geophysical Journal International
273 Geophys. J. Int.-2014-van Driel-880-93.pdf,c.oncl.usion.a.nd.outl.ook,936,"6 C ONCL USION A ND OUTL OOK Jessica Irving gave valuable input for the inner core example. considerations in Section 2. Lauren Waszek, Arwen Deuss and and Jeroen Tromp's critical comments led to the more rigorous here. as a reference. Heiner Igel's Yspec tion and providing his code as shown z forms to study inner core anisotropic structures up to 2 H We thank David Al-Attar for valuable input on the theoretical sec- suggests that this is a feasible method to obtain full synthetic wave- ). sion ",Geophysical Journal International
273 Geophys. J. Int.-2014-van Driel-880-93.pdf,a.c.kno.wledgements,2201,"A C KNO WLEDGEMENTS = v + + + + . 2 C (1 a )(1 2 a 2 b 2 c ) (46) We thank the reviewers Heiner Igel and Yann Capdeville and the p editor for the comments which helped to improve this manuscript. The good agreement between this simple ray theoretical pertur- We gratefully acknowledge support from the European Commis- bation method and the moveout of the body wave packets in Fig. 4 www.quest-itn.org sion (Marie Curie Actions, ITN QUEST, ). suggests that this is a feasible method to obtain full sy",Geophysical Journal International
273 Geophys. J. Int.-2014-van Driel-880-93.pdf,references,1500,"REFERENCES Backus, G., 1962. Long-wave elastic anisotropy produced by horizontal layering, J. geophys. Res., 67 (11), 4427Â­4440. Al-Attar, D. &amp; Woodhouse, J.H., 2008. Calculation of seismic displacement Bernardi, C., Dauge, M. &amp; Maday, Y., 1999. Spectral Methods for Axisym- fields in self-gravitating earth models--applications of minors vectors metric Domains, Gauthier-Villars. and symplectic structure, Geophys. J. Int., 175 (3), 1176Â­1208. Beyreuther, M., Barsch, R., Krischer, L., Meg",Geophysical Journal International
273 Geophys. J. Int.-2014-van Driel-880-93.pdf,x.other.,263,"in anisotropic media at frequencies up to 2 Hz. Key words: Seismic anisotropy; Computational seismology; Theoretical seismology; Wave propagation.  at University of California, Davis on July 20, 2015 ity zones (ULVZ) and large low shear velocity provinces (LLSVP)",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,i.ntr.o.duction,8427,"1 I NTR O DUCTION in the frequency domain via the correspondence principle and Ongoing advances in supercomputer architecture and numerical introduction of complex-valued media properties, it is more in- methods enable the solution of the wave equation in increasingly ex- volved in the time domain since the multiplication in the consti- treme parameter regimes, such as higher frequency waves in larger tutive relation of the elastic medium needs to be replaced by a modelling domains, having longe",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,t.h.e.o.ry,42410,"2T H E O RY Here, we introduce the concepts and our notation for time-domain Figure 1. Stress relaxation function R for a viscoelastic medium in the time modelling of the memory variable approach to viscoelastic dissipa- domain, that is, the stress response to a unit step in strain. M and M denote U R tion. We start with the simple 1-D case (scalar instead of tensorial unrelaxed and relaxed modulus, respectively. Adapted from Emmerich &amp; quantities) and generalize to the full 3-D problem subs",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,c.o.a.rse.grained.m.emory,91,4 C O A RSE-GRAINED M EMORY der of magnitude-less wavelengths propagation distance (compare,Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,variables,12569,"VARIABLES Section 2.2). We thus consider arithmetic averaging at first because of its simplicity and benchmark it in the next section, finding that it In the following, we assume constant medium properties within each element. This assumption is used in the derivation of most does suffice for global high-frequency body waves. In the case of arithmetic averaging, the modulus can be defined spectral-element schemes, often without stating it explicitly. Em- pirically it is clear however, that corre",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,benchmark,1709,"5 BENCHMARK result as Yspec . In applications where less accuracy is necessary Solving the full 3-D wave equation for arbitrary earthquake sources one could either use the same traces at higher frequencies or reduce in axisymmetric anisotropic models, AxiSEM seems to be unique this cost substantially by choosing a larger time step and a coarser mesh (for instance, a dominant period of 1.6 s at otherwise fixed among available codes. For benchmarking we thus revert to spheri- Table 3. Computation ",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,c.oncl.usion.a.nd.outl.ook,2661,"6 C ONCL USION A ND OUTL OOK due to the scaling with the third power of the period). In this paper, we presented three improvements for more efficient The additional cost for attenuation using the fourth-order sym- implementation of attenuation in time-domain wave-propagation plectic time scheme and coarse-grained memory variables com- methods. First, we showed how to find the optimal set of pared to a purely elastic simulation was only 26 per cent. medium parameters to minimize errors in the wa",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,a.c.kno.wledgements,1848,"A C KNO WLEDGEMENTS Fichtner, A., Kennett, B.L.N., Igel, H. &amp; Bunge, H.-P., 2009. Full seis- We thank Paul Cupillard and an anonymous reviewer as well as mic waveform tomography for upper-mantle structure in the Australasian the editor who helped to substantially improve this manuscript. We region using adjoint methods, Geophys. J. Int., 179 (3), 1703Â­1725. gratefully acknowledge support from the European Commission Friederich, W. &amp; Dalkolmo, J., 1995. Complete synthetic seismograms for",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,references,3992,"REFERENCES 813Â­830. Igel, H. &amp; Weber, M., 1995. SH-wave propagation in the whole mantle using Al-Attar, D. &amp; Woodhouse, J. H., 2008. Calculation of seismic displacement high-order finite differences, Geophys. Res. Lett., 22 (6), 731Â­734. fields in self-gravitating earth models: applications of minors vectors and Igel, H. &amp; Weber, M., 1996. P-SV wave propagation in the Earth's mantle symplectic structure, Geophys. J. Int., (3), 1176Â­1208. 175 using finite differences: application t",Geophysical Journal International
274 Geophys. J. Int.-2014-van Driel-1078-93.pdf,x.other.,213,3-D case compared to conventional implementations. Key words: Seismic attenuation; Computational seismology; Theoretical seismology; Wave propagation. While moving from purely elastic to viscoelastic media is easy,Geophysical Journal International
286 Geophys. J. Int.-2015-Xie-996-1021.pdf,i.ntr.o.duction,16113,1 I NTR O DUCTION (e.g. Anderson &amp; Regan 1983 ;EkstrÂ¨om &amp; DziewoÂ´nski 1998 ; Gung The study of anisotropy using surface waves is primarily of inter- et al. 2003 ; Smith et al. 2004 ; Kustowski et al. 2008 ; Nettles &amp; est to seismologists because surface waves provide a homogenous DziewoÂ´nski 2008 ). Cross-correlations of ambient noise principally sampling of the Earth's crust and uppermost mantle over large ar- present relatively short and intermediate period surface waves for eas,Geophysical Journal International
286 Geophys. J. Int.-2015-Xie-996-1021.pdf,s.urfa.ce.wave.d.at.a,14869,"2 S URFA CE WAVE D AT A the local azimuthal variation of Rayleigh wave phase velocity is presented at three periods, where results at 10 s are from ambient This paper is motivated by the need for a new inversion method, noise, at 50 s from earthquake data, and at 32 s period from a com- which is described in a later section that self-consistently interprets bination of ambient noise and earthquake data. At each period for observations of radial and azimuthal anisotropy of surface waves. each loc",Geophysical Journal International
286 Geophys. J. Int.-2015-Xie-996-1021.pdf,t.he.elastic.tensor.a.nd,91,"3 T HE ELASTIC TENSOR A ND   -   gles of and (with constant ) are indistinguishable, as are",Geophysical Journal International
286 Geophys. J. Int.-2015-Xie-996-1021.pdf,surfa.c.e.wav.e.a.niso.tr.opy,7736,"SURFA C E WAV E A NISO TR OPY   +   observations at strike angles of and (with constant ). This means that surface wave observations cannot distinguish between In a linearly elastic medium, stress and strain are related by a lin-  =  the left-dipping foliation plane in Fig. 1 (a) from a right-dipping ear constitutive equation, C ,where C is the elastic ij ij kl kl ij kl  foliation plane that has been rotated about the z -axis by 180 . tensor that describes the behaviour of the medium under strai",Geophysical Journal International
286 Geophys. J. Int.-2015-Xie-996-1021.pdf,m.odel.parametrizat.ion.a.nd,102,4 M ODEL PARAMETRIZAT ION A ND / is introduced to the elastic tensor in the sediments. (4) V V ra- P S,Geophysical Journal International
